ID,処方名,よみ,効能効果,生薬名,分量
s021,乙字湯,おつじとう,体力中等度以上で、大便が硬く便秘傾向のある人の、痔核（いぼ痔）、きれ痔、便秘、肛門部の痛み,ショウマ,1-2
s021,乙字湯,おつじとう,体力中等度以上で、大便が硬く便秘傾向のある人の、痔核（いぼ痔）、きれ痔、便秘、肛門部の痛み,ダイオウ,0.5-3
s022,乙字湯去大黄,おつじとうきょだいおう,体力中等度以下で、便秘がちでない人の、痔核（いぼ痔）、きれ痔,トウキ,4-6
s022,乙字湯去大黄,おつじとうきょだいおう,体力中等度以下で、便秘がちでない人の、痔核（いぼ痔）、きれ痔,サイコ,4-6
s022,乙字湯去大黄,おつじとうきょだいおう,体力中等度以下で、便秘がちでない人の、痔核（いぼ痔）、きれ痔,オウゴン,3-4
s022,乙字湯去大黄,おつじとうきょだいおう,体力中等度以下で、便秘がちでない人の、痔核（いぼ痔）、きれ痔,カンゾウ,1.5-3
s022,乙字湯去大黄,おつじとうきょだいおう,体力中等度以下で、便秘がちでない人の、痔核（いぼ痔）、きれ痔,ショウマ,1-2
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,ショクショウ,1-2
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,加工ブシ,0.3-1
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,コウベイ,7-8
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,カンキョウ,1.5-4
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,ハンゲ,4-8
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,タイソウ,3
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,カンゾウ,1-2
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,ニンジン,2-3
s023,解急蜀椒湯,かいきゅうしょくしょうとう,体力虚弱で、腹が冷えて痛み嘔吐を繰り返す人,コウイ,20
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,レンギョウ,3
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,オウゴン,3
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,サンシシ,3
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,キキョウ,3
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,ハッカ,2
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,カンゾウ,1
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,ダイオウ,1
s519,加減涼膈散（浅田）,かげんりょうかくさん（あさだ）,体力中等度以上で、のぼせがあり心窩部から胸・のどにかけて灼熱感のある、咽頭炎、口内炎、扁桃炎,セッコウ,10
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,レンギョウ,2-3
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,オウゴン,2-3
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,サンシシ,1.5-3
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,キキョウ,2-3
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,オウレン,1-2
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,ハッカ,1-2
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,トウキ,2-4
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,ジオウ,2-4
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,キジツ,1-3
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,シャクヤク,2-4
s520,加減涼膈散（龔廷賢）,かげんりょうかくさん（きょうていけん）,体力中等度以上で、のぼせがあり、咽頭・口腔内の炎症、湿疹・皮膚炎のある人,カンゾウ,1-1.5
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,シャクヤク,4-6
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,サイコ,4-6
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,ドベッコウ,2-4
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,キジツ,2-4
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,カンゾウ,1.5-3
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,ブクリョウ,2-3
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,ショウキョウ,1
s024,解労散,かいろうさん,体力中等度以下で、腹痛・胸部痛・肝炎・更年期障害のある人,タイソウ,2-3
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,ニンジン,4
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,ビャクジュツ,4
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,ブクリョウ,4
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,ハンゲ,4
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,チンピ,2
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,タイソウ,2
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,シンギク,2
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,バクガ,2
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,サンザシ,2
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,シュクシャ,1.5
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,ショウキョウ,1
s025,化食養脾湯,かしょくようひとう,体力虚弱で、食欲不振・消化不良・下痢のある人,カンゾウ,1
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ビャクジュツ,3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ブクリョウ,3-4
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,チンピ,2-3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ビャクシ,1-4
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,カッコウ,1-4
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,タイソウ,1-3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,カンゾウ,1-1.5
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ハンゲ,3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,コウボク,2-3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,キキョウ,1.5-3
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ソヨウ,1-4
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ダイフクヒ,1-4
s026,藿香正気散,かっこうしょうきさん,体力中等度で、吐きけや下痢のある胃腸炎、夏かぜ,ショウキョウ,1
s027,葛根黄連黄芩湯,かっこんおうれんおうごんとう,体力中等度以上で、下痢傾向があり発熱・頭痛のある人の、急性胃腸炎、下痢、発熱を伴う消化器疾患,カッコン,5-6
s027,葛根黄連黄芩湯,かっこんおうれんおうごんとう,体力中等度以上で、下痢傾向があり発熱・頭痛のある人の、急性胃腸炎、下痢、発熱を伴う消化器疾患,オウレン,3
s027,葛根黄連黄芩湯,かっこんおうれんおうごんとう,体力中等度以上で、下痢傾向があり発熱・頭痛のある人の、急性胃腸炎、下痢、発熱を伴う消化器疾患,オウゴン,3
s027,葛根黄連黄芩湯,かっこんおうれんおうごんとう,体力中等度以上で、下痢傾向があり発熱・頭痛のある人の、急性胃腸炎、下痢、発熱を伴う消化器疾患,カンゾウ,2
s028,葛根紅花湯,かっこんこうかとう,体力中等度以上で、のぼせ・皮膚があれる人の、月経不順、月経困難症、更年期障害,カッコン,3
s028,葛根紅花湯,かっこんこうかとう,体力中等度以上で、のぼせ・皮膚があれる人の、月経不順、月経困難症、更年期障害,シャクヤク,3
s028,葛根紅花湯,かっこんこうかとう,体力中等度以上で、のぼせ・皮膚があれる人の、月経不順、月経困難症、更年期障害,ジオウ,3
s028,葛根紅花湯,かっこんこうかとう,体力中等度以上で、のぼせ・皮膚があれる人の、月経不順、月経困難症、更年期障害,オウレン,1.5
